Index,title,artist,image,rank,year
2641,Someone Like You,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,43,2012
2642,Scream,Usher,https://charts-static.billboard.com/img/2012/05/usher-oqp-53x53.jpg,44,2012
2643,Rack City,Tyga,https://charts-static.billboard.com/img/2011/10/tyga-ofy-53x53.jpg,45,2012
2644,Domino,Jessie J,https://charts-static.billboard.com/img/2011/09/jessie-j-zrp-53x53.jpg,46,2012
2645,Gangnam Style,PSY,https://charts-static.billboard.com/img/2012/07/psy-xbs-53x53.jpg,47,2012
2646,International Love,Pitbull Featuring Chris Brown,https://charts-static.billboard.com/img/2011/06/pitbull-odu-53x53.jpg,48,2012
2647,Home,Phillip Phillips,https://charts-static.billboard.com/img/1840/12/phillip-phillips-75j-53x53.jpg,49,2012
2648,Without You,David Guetta Featuring Usher,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-53x53.jpg,50,2012
2649,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,https://charts-static.billboard.com/img/2011/11/gym-class-heroes-w0q-53x53.jpg,51,2012
2650,Wanted,Hunter Hayes,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?ed9f7c62d54f7662233f,52,2012
2651,Drunk On You,Luke Bryan,https://charts-static.billboard.com/img/2011/08/luke-bryan-qhx-53x53.jpg,53,2012
2652,No Lie,2 Chainz Featuring Drake,https://charts-static.billboard.com/img/2012/05/2-chainz-8fw-53x53.jpg,54,2012
2653,Want U Back,Cher Lloyd,https://charts-static.billboard.com/img/2012/06/cher-lloyd-hia-53x53.jpg,55,2012
2654,Don't Wake Me Up,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,56,2012
2655,Dance (A$$),Big Sean Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/08/big-sean-820-dance-a$$-6xb-53x53.jpg,57,2012
2656,Springsteen,Eric Church,https://charts-static.billboard.com/img/2012/02/eric-church-hb2-53x53.jpg,58,2012
2657,Brokenhearted,Karmin,https://charts-static.billboard.com/img/2012/03/karmin-2rq-53x53.jpg,59,2012
2658,Not Over You,Gavin DeGraw,https://charts-static.billboard.com/img/2011/06/gavin-degraw-n1q-53x53.jpg,60,2012
2659,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,https://charts-static.billboard.com/img/2011/07/gym-class-heroes-w0q-53x53.jpg,61,2012
2660,Back In Time,Pitbull,https://charts-static.billboard.com/img/2012/04/pitbull-odu-53x53.jpg,62,2012
2661,Work Out,J. Cole,https://charts-static.billboard.com/img/2011/07/j-cole-s1s-53x53.jpg,63,2012
2662,Rumour Has It,Adele,https://charts-static.billboard.com/img/2008/02/adele-v39-53x53.jpg,64,2012
2663,Let's Go,Calvin Harris Featuring Ne-Yo,https://charts-static.billboard.com/img/2012/04/calvin-harris-s9n-53x53.jpg,65,2012
2664,Good Girl,Carrie Underwood,https://charts-static.billboard.com/img/2012/03/carrie-underwood-pka-53x53.jpg,66,2012
2665,Pontoon,Little Big Town,https://charts-static.billboard.com/img/2012/05/little-big-town-z2a-53x53.jpg,67,2012
2666,Ho Hey,The Lumineers,https://charts-static.billboard.com/img/2012/04/the-lumineers-e8y-53x53.jpg,68,2012
2667,Paradise,Coldplay,https://charts-static.billboard.com/img/2011/10/coldplay-j2u-53x53.jpg,69,2012
2668,Blown Away,Carrie Underwood,https://charts-static.billboard.com/img/2012/05/carrie-underwood-pka-blown-away-pjk-53x53.jpg,70,2012
2669,Rolling In The Deep,Adele,https://charts-static.billboard.com/img/2010/12/adele-ee3-53x53.jpg,71,2012
2670,Climax,Usher,https://charts-static.billboard.com/img/2012/02/usher-oqp-53x53.jpg,72,2012
2671,"Work Hard, Play Hard",Wiz Khalifa,https://charts-static.billboard.com/img/2012/05/wiz-khalifa-b1e-53x53.jpg,73,2012
2672,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,https://charts-static.billboard.com/img/2012/08/ne-yo-9u2-53x53.jpg,74,2012
2673,Pound The Alarm,Nicki Minaj,https://charts-static.billboard.com/img/2012/04/nicki-minaj-thi-53x53.jpg,75,2012
2674,Come Over,Kenny Chesney,https://charts-static.billboard.com/img/2017/06/kenny-chesney-53x53.jpg,76,2012
2675,Heart Attack,Trey Songz,https://charts-static.billboard.com/img/2012/04/trey-songz-kc8-53x53.jpg,77,2012
2676,Drank In My Cup,Kirko Bangz,https://charts-static.billboard.com/img/2011/08/kirko-bangz-t42-53x53.jpg,78,2012
2677,Birthday Cake,Rihanna Featuring Chris Brown,https://charts-static.billboard.com/img/2011/12/rihanna-v3t-53x53.jpg,79,2012
2678,So Good,B.o.B,https://charts-static.billboard.com/img/2012/03/bob-1-t7h-53x53.jpg,80,2012
2679,50 Ways To Say Goodbye,Train,https://charts-static.billboard.com/img/2012/06/train-z35-53x53.jpg,81,2012
2680,Red Solo Cup,Toby Keith,https://charts-static.billboard.com/img/2011/10/toby-keith-5au-53x53.jpg,82,2012
2681,Love You Like A Love Song,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2011/07/selena-gomez-nxt-love-you-like-a-love-song-cgw-53x53.jpg,83,2012
2682,Turn Up The Music,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,84,2012
2683,Die Young,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,85,2012
2684,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,https://charts-static.billboard.com/img/2011/10/t-pain-kj8-53x53.jpg,86,2012
2685,A Thousand Years,Christina Perri,https://charts-static.billboard.com/img/2011/11/christina-perri-vd0-53x53.jpg,87,2012
2686,Take A Little Ride,Jason Aldean,https://charts-static.billboard.com/img/2012/07/jason-aldean-sa0-53x53.jpg,88,2012
2687,You Da One,Rihanna,https://charts-static.billboard.com/img/2011/11/rihanna-t38-53x53.jpg,89,2012
2688,We Run The Night,Havana Brown Featuring Pitbull,https://charts-static.billboard.com/img/2011/12/havana-brown-7a1-53x53.jpg,90,2012
2689,It's Time,Imagine Dragons,https://charts-static.billboard.com/img/2012/03/imagine-dragons-wca-53x53.jpg,91,2012
2690,Cashin' Out,Ca$h Out,https://charts-static.billboard.com/img/2012/01/cah-out-fvz-53x53.jpg,92,2012
2691,I Don't Want This Night To End,Luke Bryan,https://charts-static.billboard.com/img/2011/08/luke-bryan-kl4-53x53.jpg,93,2012
2692,Diamonds,Rihanna,https://charts-static.billboard.com/img/2005/06/rihanna-t38-53x53.jpg,94,2012
2693,Hard To Love,Lee Brice,https://charts-static.billboard.com/img/2012/05/lee-brice-vbm-53x53.jpg,95,2012
2694,Somethin' 'Bout A Truck,Kip Moore,https://charts-static.billboard.com/img/2011/10/kip-moore-fzz-53x53.jpg,96,2012
2695,Adorn,Miguel,https://charts-static.billboard.com/img/1840/12/miguel-y6r-53x53.jpg,97,2012
2696,Fly Over States,Jason Aldean,https://charts-static.billboard.com/img/2012/01/jason-aldean-jfn-53x53.jpg,98,2012
2697,Even If It Breaks Your Heart,Eli Young Band,https://charts-static.billboard.com/img/2011/12/eli-young-band-8g9-53x53.jpg,99,2012
2698,Burn It Down,Linkin Park,https://charts-static.billboard.com/img/2012/05/linkin-park-brd-53x53.jpg,100,2012
2699,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,https://charts-static.billboard.com/img/2016/11/macklemore-ryan-lewis-53x53.jpg,1,2013
2700,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,https://charts-static.billboard.com/img/2013/04/robin-thicke-cu8-53x53.jpg,2,2013
2701,Radioactive,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-hy6-53x53.jpg,3,2013
2702,Harlem Shake,Baauer,https://charts-static.billboard.com/img/2013/02/baauer-fjy-53x53.jpg,4,2013
2703,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,https://charts-static.billboard.com/img/2016/11/macklemore-ryan-lewis-53x53.jpg,5,2013
2704,Mirrors,Justin Timberlake,https://charts-static.billboard.com/img/2002/09/justin-timberlake-8fk-53x53.jpg,6,2013
2705,Just Give Me A Reason,P!nk Featuring Nate Ruess,https://charts-static.billboard.com/img/2012/10/pnk-u9h-just-give-me-a-reason-vz3-53x53.jpg,7,2013
2706,When I Was Your Man,Bruno Mars,https://charts-static.billboard.com/img/2012/12/bruno-mars-va7-53x53.jpg,8,2013
2707,Cruise,Florida Georgia Line Featuring Nelly,https://charts-static.billboard.com/img/2012/08/florida-georgia-line-wbf-53x53.jpg,9,2013
2708,Roar,Katy Perry,https://charts-static.billboard.com/img/2013/08/katy-perry-l8p-53x53.jpg,10,2013
2709,Locked Out Of Heaven,Bruno Mars,https://charts-static.billboard.com/img/2012/10/bruno-mars-va7-53x53.jpg,11,2013
2710,Ho Hey,The Lumineers,https://charts-static.billboard.com/img/2012/04/the-lumineers-e8y-53x53.jpg,12,2013
2711,Stay,Rihanna Featuring Mikky Ekko,https://charts-static.billboard.com/img/2005/06/rihanna-t38-53x53.jpg,13,2013
2712,Get Lucky,Daft Punk Featuring Pharrell Williams,https://charts-static.billboard.com/img/2013/05/daft-punk-rvu-53x53.jpg,14,2013
2713,Royals,Lorde,https://charts-static.billboard.com/img/2017/07/lorde-53x53.jpg,15,2013
2714,I Knew You Were Trouble.,Taylor Swift,https://charts-static.billboard.com/img/2012/10/taylor-swift-70p-i-knew-you-were-trouble-oux-53x53.jpg,16,2013
2715,We Can't Stop,Miley Cyrus,https://charts-static.billboard.com/img/2013/06/miley-cyrus-clj-53x53.jpg,17,2013
2716,Wrecking Ball,Miley Cyrus,https://charts-static.billboard.com/img/2013/09/miley-cyrus-clj-53x53.jpg,18,2013
2717,Wake Me Up!,Avicii,https://charts-static.billboard.com/img/2010/07/avicii-uw1-53x53.jpg,19,2013
2718,Suit & Tie,Justin Timberlake Featuring JAY Z,https://charts-static.billboard.com/img/2013/01/justin-timberlake-bcj-suit-and-tie-zqh-53x53.jpg,20,2013
2719,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?95f92bcb119a8229a6c0,21,2013
2720,Holy Grail,Jay Z Featuring Justin Timberlake,https://charts-static.billboard.com/img/2013/07/jay-z-g81-53x53.jpg,22,2013
2721,Scream & Shout,will.i.am & Britney Spears,https://charts-static.billboard.com/img/2012/12/william-eaz-53x53.jpg,23,2013
2722,Clarity,Zedd Featuring Foxes,https://charts-static.billboard.com/img/2012/12/zedd-edd-53x53.jpg,24,2013
2723,Sail,AWOLNATION,https://charts-static.billboard.com/img/2011/02/awolnation-wne-53x53.jpg,25,2013
2724,Don't You Worry Child,Swedish House Mafia Featuring John Martin,https://charts-static.billboard.com/img/2012/09/swedish-house-mafia-ep7-53x53.jpg,26,2013
2725,Diamonds,Rihanna,https://charts-static.billboard.com/img/2005/06/rihanna-t38-53x53.jpg,27,2013
2726,I Love It,Icona Pop Featuring Charli XCX,https://charts-static.billboard.com/img/2012/12/icona-pop-46u-53x53.jpg,28,2013
2727,Safe And Sound,Capital Cities,https://charts-static.billboard.com/img/2012/12/capital-cities-sqp-53x53.jpg,29,2013
2728,Treasure,Bruno Mars,https://charts-static.billboard.com/img/2013/05/bruno-mars-va7-53x53.jpg,30,2013
2729,The Way,Ariana Grande Featuring Mac Miller,https://charts-static.billboard.com/img/2013/04/ariana-grande-nxo-the-way-9sq-53x53.jpg,31,2013
2730,Started From The Bottom,Drake,https://charts-static.billboard.com/img/2013/02/drake-hq6-started-from-the-bottom-m8o-53x53.jpg,32,2013
2731,Come & Get It,Selena Gomez,https://charts-static.billboard.com/img/2013/04/selena-gomez-scg-53x53.jpg,33,2013
2732,"Hold On, We're Going Home",Drake Featuring Majid Jordan,https://charts-static.billboard.com/img/2013/08/drake-hq6-hold-on-were-going-home-v0h-53x53.jpg,34,2013
2733,Daylight,Maroon 5,https://charts-static.billboard.com/img/2012/12/maroon-5-9st-53x53.jpg,35,2013
2734,Feel This Moment,Pitbull Featuring Christina Aguilera,https://charts-static.billboard.com/img/2017/06/pitbull-53x53.jpg,36,2013
2735,Applause,Lady Gaga,https://charts-static.billboard.com/img/2013/08/lady-gaga-lkc-53x53.jpg,37,2013
2736,One More Night,Maroon 5,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,38,2013
2737,Love Me,Lil Wayne Featuring Drake & Future,https://charts-static.billboard.com/img/2017/08/lil-wayne-53x53.jpg,39,2013
2738,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,https://charts-static.billboard.com/img/2013/02/fall-out-boy-zhw-53x53.jpg,40,2013
2739,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",https://charts-static.billboard.com/img/2012/11/aap-rocky-ai8-f**kin-problems-c83-53x53.jpg,41,2013
2740,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,https://charts-static.billboard.com/img/2009/07/justin-bieber-4oh-53x53.jpg,42,2013
2741,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-th1-53x53.jpg,43,2013
2742,Sweet Nothing,Calvin Harris Featuring Florence Welch,https://charts-static.billboard.com/img/2012/10/calvin-harris-ffl-53x53.jpg,44,2013
2743,Summertime Sadness,Lana Del Rey & Cedric Gervais,https://charts-static.billboard.com/img/2012/02/lana-del-rey-x3j-53x53.jpg,45,2013
2744,Home,Phillip Phillips,https://charts-static.billboard.com/img/1840/12/phillip-phillips-75j-53x53.jpg,46,2013
2745,It's Time,Imagine Dragons,https://charts-static.billboard.com/img/2012/03/imagine-dragons-wca-53x53.jpg,47,2013
2746,Power Trip,J. Cole Featuring Miguel,https://charts-static.billboard.com/img/2013/03/j-cole-s1s-53x53.jpg,48,2013
2747,Girl On Fire,Alicia Keys Featuring Nicki Minaj,https://charts-static.billboard.com/img/2012/09/alicia-keys-xkr-53x53.jpg,49,2013
2748,Heart Attack,Demi Lovato,https://charts-static.billboard.com/img/2013/03/demi-lovato-rh9-53x53.jpg,50,2013
2749,Love Somebody,Maroon 5,https://charts-static.billboard.com/img/2013/05/maroon-5-9st-53x53.jpg,51,2013
2750,I Will Wait,Mumford & Sons,https://charts-static.billboard.com/img/2012/08/mumford-sons-miw-53x53.jpg,52,2013
2751,Try,P!nk,https://charts-static.billboard.com/img/2000/01/pnk-6ml-53x53.jpg,53,2013
2752,Wagon Wheel,Darius Rucker,https://charts-static.billboard.com/img/2013/01/darius-rucker-iex-53x53.jpg,54,2013
2753,Gangnam Style,PSY,https://charts-static.billboard.com/img/2012/07/psy-xbs-53x53.jpg,55,2013
2754,I Need Your Love,Calvin Harris Featuring Ellie Goulding,https://charts-static.billboard.com/img/2013/01/calvin-harris-s9n-53x53.jpg,56,2013
2755,Die Young,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,57,2013
2756,Some Nights,fun.,https://charts-static.billboard.com/img/2012/03/fun-gqs-53x53.jpg,58,2013
2757,Bad,Wale Featuring Tiara Thomas Or Rihanna,https://charts-static.billboard.com/img/2013/02/wale-p1n-53x53.jpg,59,2013
2758,Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,https://charts-static.billboard.com/img/2013/04/blake-shelton-m3d-53x53.jpg,60,2013
2759,"Gone, Gone, Gone",Phillip Phillips,https://charts-static.billboard.com/img/2012/12/phillip-phillips-1jf-53x53.jpg,61,2013
2760,Demons,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-wca-demons-j2t-53x53.jpg,62,2013
2761,Counting Stars,OneRepublic,https://charts-static.billboard.com/img/2017/08/onerepublic-53x53.jpg,63,2013
2762,I Cry,Flo Rida,https://charts-static.billboard.com/img/2012/09/flo-rida-8v1-53x53.jpg,64,2013
2763,Little Talks,Of Monsters And Men,https://charts-static.billboard.com/img/2011/11/of-monsters-and-men-03q-little-talks-jig-53x53.jpg,65,2013
2764,The Other Side,Jason Derulo,https://charts-static.billboard.com/img/2013/05/jason-derulo-3xq-53x53.jpg,66,2013
2765,Berzerk,Eminem,https://charts-static.billboard.com/img/2013/09/eminem-c16-53x53.jpg,67,2013
2766,Catch My Breath,Kelly Clarkson,https://charts-static.billboard.com/img/2012/10/kelly-clarkson-tcv-53x53.jpg,68,2013
2767,Crash My Party,Luke Bryan,https://charts-static.billboard.com/img/2013/04/luke-bryan-qhx-53x53.jpg,69,2013
2768,Pour It Up,Rihanna,https://charts-static.billboard.com/img/2012/12/rihanna-v3t-53x53.jpg,70,2013
2769,22,Taylor Swift,https://charts-static.billboard.com/img/2012/11/taylor-swift-70p-22-wom-53x53.jpg,71,2013
2770,I Want Crazy,Hunter Hayes,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?95f92bcb119a8229a6c0,72,2013
2771,The Fox,Ylvis,https://charts-static.billboard.com/img/2013/09/ylvis-4y6-53x53.jpg,73,2013
2772,Best Song Ever,One Direction,https://charts-static.billboard.com/img/2011/09/one-direction-rlp-53x53.jpg,74,2013
2773,The A Team,Ed Sheeran,https://charts-static.billboard.com/img/2012/02/ed-sheeran-buv-the-a-team-lyt-53x53.jpg,75,2013
2774,Carry On,fun.,https://charts-static.billboard.com/img/2012/03/fun-gqs-53x53.jpg,76,2013
2775,Highway Don't Care,Tim McGraw With Taylor Swift,https://charts-static.billboard.com/img/2013/02/tim-mcgraw-eb5-53x53.jpg,77,2013
2776,That's My Kind Of Night,Luke Bryan,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?95f92bcb119a8229a6c0,78,2013
2777,Swimming Pools (Drank),Kendrick Lamar,https://charts-static.billboard.com/img/2012/08/kendrick-lamar-h1y-53x53.jpg,79,2013
2778,Sure Be Cool If You Did,Blake Shelton,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?95f92bcb119a8229a6c0,80,2013
2779,#Beautiful,Mariah Carey Featuring Miguel,https://charts-static.billboard.com/img/2013/05/mariah-carey-tgq-53x53.jpg,81,2013
2780,Troublemaker,Olly Murs Featuring Flo Rida,https://charts-static.billboard.com/img/2017/03/olly-murs-53x53.jpg,82,2013
2781,Body Party,Ciara,https://charts-static.billboard.com/img/2013/03/ciara-b1v-53x53.jpg,83,2013
2782,Adorn,Miguel,https://charts-static.billboard.com/img/1840/12/miguel-y6r-53x53.jpg,84,2013
2783,Hall Of Fame,The Script Featuring will.i.am,https://charts-static.billboard.com/img/2012/09/the-script-lb9-53x53.jpg,85,2013
2784,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,https://charts-static.billboard.com/img/2012/08/ne-yo-9u2-53x53.jpg,86,2013
2785,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,https://charts-static.billboard.com/img/2013/04/rocko-s0l-53x53.jpg,87,2013
2786,Next To Me,Emeli Sande,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?95f92bcb119a8229a6c0,88,2013
2787,Mama's Broken Heart,Miranda Lambert,https://charts-static.billboard.com/img/2011/11/miranda-lambert-miy-53x53.jpg,89,2013
2788,It Goes Like This,Thomas Rhett,https://charts-static.billboard.com/img/2013/05/thomas-rhett-r0o-53x53.jpg,90,2013
2789,Bugatti,Ace Hood Featuring Future & Rick Ross,https://charts-static.billboard.com/img/2013/02/ace-hood-jne-bugatti-unn-53x53.jpg,91,2013
2790,Wanted,Hunter Hayes,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?95f92bcb119a8229a6c0,92,2013
2791,Downtown,Lady Antebellum,https://charts-static.billboard.com/img/2013/02/lady-antebellum-g3u-53x53.jpg,93,2013
2792,Get Your Shine On,Florida Georgia Line,https://charts-static.billboard.com/img/2012/10/florida-georgia-line-wbf-53x53.jpg,94,2013
2793,#thatPOWER,will.i.am Featuring Justin Bieber,https://charts-static.billboard.com/img/2013/04/william-eaz-53x53.jpg,95,2013
2794,Brave,Sara Bareilles,https://charts-static.billboard.com/img/2013/05/sara-bareilles-m95-53x53.jpg,96,2013
2795,Let Her Go,Passenger,https://charts-static.billboard.com/img/2016/10/passenger-53x53.jpg,97,2013
2796,Runnin' Outta Moonlight,Randy Houser,https://charts-static.billboard.com/img/2013/02/randy-houser-ilh-53x53.jpg,98,2013
2797,I'm Different,2 Chainz,https://charts-static.billboard.com/img/2012/09/2-chainz-8fw-53x53.jpg,99,2013
2798,Still Into You,Paramore,https://charts-static.billboard.com/img/2013/04/paramore-teo-53x53.jpg,100,2013
2799,Happy,Pharrell Williams,https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-53x53.jpg,1,2014
2800,Dark Horse,Katy Perry Featuring Juicy J,https://charts-static.billboard.com/img/2013/10/katy-perry-04d-53x53.jpg,2,2014
2801,All Of Me,John Legend,https://charts-static.billboard.com/img/2013/08/john-legend-xtz-53x53.jpg,3,2014
2802,Fancy,Iggy Azalea Featuring Charli XCX,https://charts-static.billboard.com/img/2014/03/iggy-azalea-68u-53x53.jpg,4,2014
2803,Counting Stars,OneRepublic,https://charts-static.billboard.com/img/2017/08/onerepublic-53x53.jpg,5,2014
2804,Talk Dirty,Jason Derulo Featuring 2 Chainz,https://charts-static.billboard.com/img/2013/11/jason-derulo-3xq-53x53.jpg,6,2014
2805,Rude,MAGIC!,https://charts-static.billboard.com/img/2013/12/magic-1-yin-53x53.jpg,7,2014
2806,All About That Bass,Meghan Trainor,https://charts-static.billboard.com/img/2017/04/meghan-trainor-53x53.jpg,8,2014
2807,Problem,Ariana Grande Featuring Iggy Azalea,https://charts-static.billboard.com/img/2014/05/ariana-grande-ypy-53x53.jpg,9,2014
2808,Stay With Me,Sam Smith,https://charts-static.billboard.com/img/2014/04/sam-smith-ik0-stay-with-me-nwg-53x53.jpg,10,2014
2809,Timber,Pitbull Featuring Ke$ha,https://charts-static.billboard.com/img/2013/10/pitbull-odu-53x53.jpg,11,2014
2810,Pompeii,Bastille,https://charts-static.billboard.com/img/2013/03/bastille-p0b-53x53.jpg,12,2014
2811,Shake It Off,Taylor Swift,https://charts-static.billboard.com/img/2006/07/taylor-swift-w40-53x53.jpg,13,2014
2812,Am I Wrong,Nico & Vinz,https://charts-static.billboard.com/img/2014/04/nico-vinz-0zf-53x53.jpg,14,2014
2813,Turn Down For What,DJ Snake & Lil Jon,https://charts-static.billboard.com/img/2013/12/dj-snake-ncv-53x53.jpg,15,2014
2814,The Monster,Eminem Featuring Rihanna,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?472a790e67f42f9b25d0,16,2014
2815,Say Something,A Great Big World & Christina Aguilera,https://charts-static.billboard.com/img/2013/10/a-great-big-world-b0r-53x53.jpg,17,2014
2816,Team,Lorde,https://charts-static.billboard.com/img/2013/09/lorde-gw0-53x53.jpg,18,2014
2817,Let Her Go,Passenger,https://charts-static.billboard.com/img/2016/10/passenger-53x53.jpg,19,2014
2818,Royals,Lorde,https://charts-static.billboard.com/img/2017/07/lorde-53x53.jpg,20,2014
2819,Let It Go,Idina Menzel,https://charts-static.billboard.com/img/2013/12/idina-menzel-3hw-53x53.jpg,21,2014
2820,Wake Me Up!,Avicii,https://charts-static.billboard.com/img/2010/07/avicii-uw1-53x53.jpg,22,2014
2821,Demons,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-wca-demons-j2t-53x53.jpg,23,2014
2822,Story Of My Life,One Direction,https://charts-static.billboard.com/img/2013/11/one-direction-7ru-53x53.jpg,24,2014
2823,Chandelier,Sia,https://charts-static.billboard.com/img/2014/05/sia-kfh-53x53.jpg,25,2014
2824,Black Widow,Iggy Azalea Featuring Rita Ora,https://charts-static.billboard.com/img/2014/05/iggy-azalea-68u-53x53.jpg,26,2014
2825,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",https://charts-static.billboard.com/img/2014/08/jessie-j-zrp-53x53.jpg,27,2014
2826,Latch,Disclosure Featuring Sam Smith,https://charts-static.billboard.com/img/2013/06/disclosure-g9t-53x53.jpg,28,2014
2827,Maps,Maroon 5,https://charts-static.billboard.com/img/2014/06/maroon-5-vhb-53x53.jpg,29,2014
2828,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,https://charts-static.billboard.com/img/2014/01/chris-brown-cte-53x53.jpg,30,2014
2829,Best Day Of My Life,American Authors,https://charts-static.billboard.com/img/2017/03/american-authors-53x53.jpg,31,2014
2830,Habits (Stay High),Tove Lo,https://charts-static.billboard.com/img/2014/04/tove-lo-vxl-53x53.jpg,32,2014
2831,Summer,Calvin Harris,https://charts-static.billboard.com/img/2014/03/calvin-harris-s9n-53x53.jpg,33,2014
2832,Boom Clap,Charli XCX,https://charts-static.billboard.com/img/2014/06/charli-xcx-juq-53x53.jpg,34,2014
2833,Drunk In Love,Beyonce Featuring Jay Z,https://charts-static.billboard.com/img/2002/06/beyonce-0na-53x53.jpg,35,2014
2834,Anaconda,Nicki Minaj,https://charts-static.billboard.com/img/2009/08/nicki-minaj-ntq-53x53.jpg,36,2014
